STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00410144,"ALICE, TX US",3/10/1931,76,43,
USC00410144,"ALICE, TX US",3/11/1931,81,43,
USC00410144,"ALICE, TX US",3/12/1931,80,46,
USC00410144,"ALICE, TX US",3/13/1931,80,59,
USC00410144,"ALICE, TX US",3/14/1931,80,65,
USC00410144,"ALICE, TX US",3/15/1931,65,65,
USC00410144,"ALICE, TX US",3/16/1931,65,50,
USC00410144,"ALICE, TX US",3/17/1931,70,45,
USC00410144,"ALICE, TX US",3/18/1931,78,48,
USC00410144,"ALICE, TX US",3/19/1931,83,59,
USC00410144,"ALICE, TX US",3/20/1931,79,63,
USC00410144,"ALICE, TX US",3/21/1931,78,49,
USC00410144,"ALICE, TX US",3/22/1931,85,49,
USC00410144,"ALICE, TX US",3/23/1931,85,59,
USC00410144,"ALICE, TX US",3/24/1931,76,60,
USC00410144,"ALICE, TX US",3/25/1931,70,57,
USC00410144,"ALICE, TX US",3/26/1931,87,63,
USC00410144,"ALICE, TX US",3/27/1931,72,49,
USC00410144,"ALICE, TX US",3/28/1931,67,38,
USC00410144,"ALICE, TX US",3/29/1931,70,40,
USC00410144,"ALICE, TX US",3/30/1931,81,61,
USC00410144,"ALICE, TX US",3/31/1931,70,44,
USC00410144,"ALICE, TX US",4/1/1931,85,40,
USC00410144,"ALICE, TX US",4/2/1931,88,55,
USC00410144,"ALICE, TX US",4/3/1931,83,65,
USC00410144,"ALICE, TX US",4/4/1931,73,58,
USC00410144,"ALICE, TX US",4/5/1931,74,43,
USC00410144,"ALICE, TX US",4/6/1931,78,39,
USC00410144,"ALICE, TX US",4/7/1931,78,47,
USC00410144,"ALICE, TX US",4/8/1931,80,55,
USC00410144,"ALICE, TX US",4/9/1931,87,63,
USC00410144,"ALICE, TX US",4/10/1931,57,54,
USC00410144,"ALICE, TX US",4/11/1931,71,48,
USC00410144,"ALICE, TX US",4/12/1931,74,48,
USC00410144,"ALICE, TX US",4/13/1931,66,58,
USC00410144,"ALICE, TX US",4/14/1931,78,62,
USC00410144,"ALICE, TX US",4/15/1931,80,62,
USC00410144,"ALICE, TX US",4/16/1931,79,58,
USC00410144,"ALICE, TX US",4/17/1931,78,60,
USC00410144,"ALICE, TX US",4/18/1931,80,58,
USC00410144,"ALICE, TX US",4/19/1931,79,61,
USC00410144,"ALICE, TX US",4/20/1931,85,61,
USC00410144,"ALICE, TX US",4/21/1931,55,53,
USC00410144,"ALICE, TX US",4/22/1931,68,45,
USC00410144,"ALICE, TX US",4/23/1931,69,51,
USC00410144,"ALICE, TX US",4/24/1931,84,62,
USC00410144,"ALICE, TX US",4/25/1931,90,65,
USC00410144,"ALICE, TX US",4/26/1931,75,65,
USC00410144,"ALICE, TX US",4/27/1931,72,59,
USC00410144,"ALICE, TX US",4/28/1931,74,64,
USC00410144,"ALICE, TX US",4/29/1931,84,67,
USC00410144,"ALICE, TX US",4/30/1931,82,69,
USC00410144,"ALICE, TX US",5/1/1931,82,67,
