STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00411486,"CARRIZO SPRINGS 3 S, TX US",8/31/1930,105,68,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/1/1930,101,74,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/2/1930,97,71,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/3/1930,99,70,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/4/1930,95,68,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/5/1930,96,68,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/6/1930,99,72,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/7/1930,102,75,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/8/1930,99,76,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/9/1930,101,73,78
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/10/1930,101,75,80
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/11/1930,104,75,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/12/1930,104,75,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/13/1930,102,77,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/14/1930,103,77,80
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/15/1930,103,76,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/16/1930,98,70,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/17/1930,95,65,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/18/1930,95,61,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/19/1930,101,62,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/20/1930,98,63,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/21/1930,98,68,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/22/1930,94,69,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/23/1930,97,71,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/24/1930,101,72,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/25/1930,101,74,79
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/26/1930,78,75,77
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/27/1930,77,61,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/28/1930,79,62,63
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/29/1930,89,61,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",9/30/1930,91,66,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/1/1930,89,65,66
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/2/1930,87,65,68
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/3/1930,84,67,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/4/1930,85,71,75
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/5/1930,84,69,72
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/6/1930,76,66,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/7/1930,87,60,62
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/8/1930,94,61,65
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/9/1930,90,64,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/10/1930,92,68,76
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/11/1930,89,73,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/12/1930,84,71,74
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/13/1930,81,72,73
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/14/1930,84,67,69
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/15/1930,84,65,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/16/1930,91,66,70
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/17/1930,73,66,67
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/18/1930,71,62,63
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/19/1930,66,57,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/20/1930,75,58,59
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/21/1930,83,58,62
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/22/1930,83,60,61
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/23/1930,78,61,71
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/24/1930,71,51,52
USC00411486,"CARRIZO SPRINGS 3 S, TX US",10/25/1930,74,49,51
